,id,fdc_id,nutrient_id,amount,data_points,derivation_id,min,max,median,footnote,min_year_acquired
117355,27793194,2259793,1095,0.4283,8.0,1.0,0.3165,0.581,0.4005,,2021.0
117356,27793207,2259793,1051,85.27,8.0,1.0,81.69,87.35,86.42,,2021.0
117357,27793210,2259793,1253,14.17,8.0,1.0,12.2,17.8,13.5,,2021.0
117358,33828129,2259794,1185,0.2,8.0,,0.0,0.2,0.2,,2021.0
117359,33828128,2259794,1184,0.0,8.0,,0.0,0.0,0.0,,2021.0
117360,33828127,2259794,1183,1.0,8.0,,0.6,1.4,1.0,,2021.0
117361,27793289,2259794,1063,3.2474,,4.0,,,,,
117362,27793288,2259794,1110,0.0,,49.0,,,,,
117363,27793287,2259794,2048,94.507135,,49.0,,,,,
117364,27793286,2259794,2047,93.6776,,49.0,,,,,
117365,27793285,2259794,1114,0.0,,49.0,,,,,
117366,27793284,2259794,2066,,,,,,,,
117367,27793283,2259794,1005,4.75402,,49.0,,,,,
117368,27793282,2259794,1003,8.77888,,49.0,4.2108,9.889,9.3467,,
117369,27793099,2259794,1263,0.1296,8.0,1.0,0.102,0.152,0.136,,2021.0
117370,27793101,2259794,1264,0.4184,8.0,1.0,0.34,0.495,0.4455,,2021.0
117371,27793079,2259794,1095,0.473,8.0,1.0,0.408,0.58,0.4513,,2021.0
117372,27793108,2259794,1013,2.608,8.0,1.0,2.13,4.38,2.383,,2021.0
117373,27793110,2259794,1087,110.9,8.0,1.0,97.4,161.0,105.0,,2021.0
117374,27793096,2259794,1002,1.376,8.0,1.0,0.66,1.55,1.465,,2021.0
117375,27793107,2259794,1012,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
117376,27793095,2259794,1253,16.84,8.0,1.0,14.4,20.0,16.4,,2021.0
117377,27793084,2259794,1165,0.05525,8.0,1.0,0.047,0.068,0.05225,,2021.0
117378,27793089,2259794,1175,0.04394,8.0,1.0,0.03,0.055,0.044,,2021.0
117379,27793075,2259794,1090,10.7,8.0,1.0,9.43,14.4,10.3,,2021.0
117380,27793103,2259794,1266,0.3376,8.0,1.0,0.0,0.499,0.37,,2021.0
117381,27793086,2259794,1167,0.2269,8.0,1.0,0.15,0.255,0.24,,2021.0
117382,27793100,2259794,1007,0.7531,8.0,1.0,0.64,0.99,0.7375,,2021.0
117383,27793087,2259794,1105,38.13,8.0,1.0,19.5,51.0,38.5,,2021.0
117384,27793076,2259794,1091,125.9,8.0,1.0,119.0,135.0,124.0,,2021.0
117385,27793090,2259794,1176,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
117386,27793105,2259794,1075,0.6394,8.0,1.0,0.31,1.04,0.6275,,2021.0
117387,27793098,2259794,1004,4.394,8.0,1.0,3.63,5.49,4.365,,2021.0
117388,27793082,2259794,1292,0.9575,8.0,1.0,0.66,1.24,0.98,,2021.0
117389,27793097,2259794,1258,2.393,8.0,1.0,1.03,3.29,2.435,,2021.0
117390,27793109,2259794,1014,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
117391,27793092,2259794,1051,81.32,8.0,1.0,79.93,82.9,81.24,,2021.0
117392,27793078,2259794,1093,33.76,8.0,1.0,28.9,49.1,32.0,,2021.0
117393,27793102,2259794,1265,1.084,8.0,1.0,0.0,1.705,1.15,,2021.0
117394,27793104,2259794,1010,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
117395,27793106,2259794,1011,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
117396,27793077,2259794,1092,146.9,8.0,1.0,128.5,209.0,137.8,,2021.0
117397,27793083,2259794,1101,0.005738,8.0,1.0,0.0,0.00932,0.006963,,2021.0
117398,27793091,2259794,1112,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
117399,27793085,2259794,1166,0.2444,8.0,1.0,0.16,0.315,0.2425,,2021.0
117400,27793081,2259794,1100,42.28,8.0,1.0,16.7,79.3,39.33,,2021.0
117401,27793094,2259794,1316,0.1055,8.0,1.0,0.064,0.164,0.105,,2021.0
117402,27793074,2259794,1089,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
117403,27793093,2259794,1315,0.8359,8.0,1.0,0.563,1.079,0.8505,,2021.0
117404,27793080,2259794,1098,0.009513,8.0,1.0,0.0,0.0182,0.01375,,2021.0
117405,27793088,2259794,1111,0.0,8.0,1.0,0.0,0.0,0.0,,2021.0
119053,27793985,2261420,2048,577.62536,,49.0,,,,,
119054,27793984,2261420,2047,622.042,,49.0,,,,,
119055,27793983,2261420,1005,16.24925,,49.0,,,,,
119056,27793982,2261420,1003,26.24375,,49.0,21.875,30.125,26.53125,,
119057,27793937,2261420,1093,0.8944,8.0,1.0,0.0,4.48,0.0,,2021.0
119058,27793951,2261420,1176,69.09,8.0,1.0,54.4,77.8,72.1,,2021.0
119059,27793933,2261420,1089,3.225,8.0,1.0,2.705,3.83,3.225,,2021.0
119060,27793953,2261420,1051,4.316,8.0,1.0,3.87,4.64,4.3,,2021.0
119061,27793949,2261420,1079,9.266,8.0,1.0,7.69,12.1,9.125,,2021.0
119062,27793943,2261420,1165,0.1125,8.0,1.0,0.1,0.12,0.115,,2021.0
119063,27793941,2261420,1004,50.23,8.0,1.0,44.04,55.79,51.17,,2021.0
119064,27793947,2261420,1167,3.998,8.0,1.0,3.135,5.13,3.978,,2021.0
119065,27793938,2261420,1095,2.795,8.0,1.0,2.405,3.32,2.75,,2021.0
119066,27793942,2261420,1101,1.813,8.0,1.0,1.22,2.4,1.755,,2021.0
119067,27793945,2261420,1166,0.7475,8.0,1.0,0.57,1.1,0.695,,2021.0
119068,27793935,2261420,1091,512.1,8.0,1.0,493.0,531.0,509.3,,2021.0
119069,27793940,2261420,1002,4.199,8.0,1.0,3.5,4.82,4.245,,2021.0
119070,27793948,2261420,1103,0.7419,8.0,1.0,0.0,3.355,0.0,,2021.0
119071,27793936,2261420,1092,666.8,8.0,1.0,617.0,765.0,658.0,,2021.0
119072,27793939,2261420,1098,0.9753,8.0,1.0,0.832,1.07,0.997,,2021.0
119073,27793954,2261420,1087,232.3,8.0,1.0,204.0,260.0,226.0,,2021.0
119074,27793946,2261420,1007,2.961,8.0,1.0,2.84,3.1,2.97,,2021.0
119075,27793952,2261420,1177,37.83,8.0,1.0,22.2,46.1,42.0,,2021.0
119076,27793944,2261420,1102,36.13,8.0,1.0,29.3,57.15,32.4,,2021.0
119077,27793934,2261420,1090,251.1,8.0,1.0,214.0,268.0,254.3,,2021.0
119078,27793950,2261420,1175,0.09988,8.0,1.0,0.073,0.1215,0.101,,2021.0
119079,27793989,2261421,2048,386.429275,,49.0,,,,,
119080,27793988,2261421,2047,389.125,,49.0,,,,,
119081,27793987,2261421,1005,69.91725,,49.0,,,,,
119082,27793986,2261421,1003,13.16875,,49.0,10.125,15.0625,13.34375,,
119083,27793965,2261421,1102,125.4,8.0,1.0,44.3,205.0,112.3,,2021.0
119084,27793977,2261421,1009,53.39,8.0,1.0,49.22,57.06,54.11,,2021.0
119085,27793959,2261421,1093,3.619,8.0,1.0,0.0,28.95,0.0,,2021.0
119086,27793972,2261421,1177,34.69,8.0,1.0,25.6,46.0,34.5,,2021.0
119087,27793961,2261421,2058,3.756,8.0,1.0,3.4,4.15,3.75,,2021.0
119088,27793957,2261421,1091,371.8,8.0,1.0,248.0,466.0,374.8,,2021.0
119089,27793974,2261421,1002,2.107,8.0,1.0,1.62,2.41,2.135,,2021.0
119090,27793964,2261421,1165,0.39,8.0,1.0,0.33,0.46,0.3875,,2021.0
119091,27793971,2261421,1176,20.15,8.0,1.0,9.93,25.7,19.6,,2021.0
119092,27793955,2261421,1089,3.997,8.0,1.0,3.535,4.45,4.085,,2021.0
119093,27793979,2261421,2038,11.63,8.0,1.0,8.27,19.45,9.4,,2021.0
119094,27793962,2261421,1098,0.4434,8.0,1.0,0.345,0.579,0.4428,,2021.0
119095,27793978,2261421,2033,12.87,8.0,1.0,9.19,21.95,10.07,,2021.0
119096,27793960,2261421,1095,2.754,8.0,1.0,2.52,3.08,2.718,,2021.0
119097,27793969,2261421,2065,1.24,8.0,1.0,0.667,2.48,0.923,,2021.0
119098,27793958,2261421,1092,373.1,8.0,1.0,327.0,482.0,359.8,,2021.0
119099,27793973,2261421,1051,8.859,8.0,1.0,6.38,10.02,8.765,,2021.0
119100,27793967,2261421,1167,1.945,8.0,1.0,0.96,7.94,1.07,,2021.0
119101,27793980,2261421,1079,10.5,8.0,1.0,8.75,18.6,9.545,,2021.0
119102,27793970,2261421,1175,0.1476,8.0,1.0,0.11,0.31,0.1273,,2021.0
119103,27793968,2261421,1103,38.2,8.0,1.0,7.27,132.0,23.55,,2021.0
119104,27793981,2261421,1087,42.81,8.0,1.0,35.3,57.55,40.95,,2021.0
119105,27793966,2261421,1166,0.1613,8.0,1.0,0.14,0.18,0.165,,2021.0
119106,27793976,2261421,1007,1.746,8.0,1.0,1.54,2.05,1.703,,2021.0
119107,27793956,2261421,1090,125.3,8.0,1.0,99.2,149.0,124.3,,2021.0
119108,27793975,2261421,1004,6.309,8.0,1.0,2.59,7.51,6.75,,2021.0
119109,27793963,2261421,1101,3.257,8.0,1.0,1.37,3.86,3.6,,2021.0
119110,27793993,2261422,2048,352.682197,,49.0,,,,,
119111,27793992,2261422,2047,360.7805,,49.0,,,,,
119112,27793991,2261422,1005,79.9422,,49.0,,,,,
119113,27793990,2261422,1003,8.1125,,49.0,0.0,10.125,9.14375,,
119114,27793927,2261422,1007,2.713,8.0,1.0,0.215,3.45,3.06,,2021.0
119115,27793908,2261422,1090,73.65,8.0,1.0,2.545,96.6,83.98,,2021.0
119116,27793922,2261422,1176,0.9763,8.0,1.0,0.0,4.05,0.0,,2021.0
119117,27793924,2261422,1051,8.281,8.0,1.0,6.19,18.61,6.79,,2021.0
119118,27793932,2261422,1087,44.12,8.0,1.0,0.0,101.0,42.65,,2021.0
119119,27793910,2261422,1092,1269.0,8.0,1.0,70.7,1790.0,1525.0,,2021.0
119120,27793930,2261422,2038,14.76,8.0,1.0,6.91,64.4,7.815,,2021.0
119121,27793917,2261422,1166,0.115,8.0,1.0,0.04,0.14,0.13,,2021.0
119122,27793923,2261422,1177,41.15,8.0,1.0,16.6,58.9,45.35,,2021.0
119123,27793920,2261422,2065,1.795,8.0,1.0,0.816,6.29,1.175,,2021.0
119124,27793911,2261422,1093,47.66,8.0,1.0,0.0,283.5,17.15,,2021.0
119125,27793915,2261422,1165,0.1981,8.0,1.0,0.04,0.28,0.2325,,2021.0
119126,27793918,2261422,1167,5.628,8.0,1.0,0.21,8.365,6.9,,2021.0
119127,27793907,2261422,1089,11.97,8.0,1.0,0.0,86.3,1.485,,2021.0
119128,27793921,2261422,1175,0.582,8.0,1.0,0.0,0.939,0.7085,,2021.0
119129,27793928,2261422,1009,62.67,8.0,1.0,58.36,72.94,61.88,,2021.0
119130,27793919,2261422,1103,1.425,8.0,1.0,0.0,11.4,0.0,,2021.0
119131,27793909,2261422,1091,197.3,8.0,1.0,62.65,270.0,219.5,,2021.0
119132,27793925,2261422,1002,1.298,8.0,1.0,0.0,1.62,1.463,,2021.0
119133,27793926,2261422,1004,0.9513,8.0,1.0,0.51,1.35,0.965,,2021.0
119134,27793914,2261422,1101,0.6758,8.0,1.0,0.01865,1.92,0.611,,2021.0
119135,27793916,2261422,1102,18.86,8.0,1.0,0.0,42.45,16.6,,2021.0
119136,27793929,2261422,2033,16.55,8.0,1.0,8.09,70.7,8.815,,2021.0
119137,27793931,2261422,1079,5.401,8.0,1.0,0.0,6.93,6.35,,2021.0
119138,27793913,2261422,1098,0.2309,8.0,1.0,0.0,0.491,0.2085,,2021.0
119139,27793912,2261422,1095,0.9002,8.0,1.0,0.0,1.53,0.9445,,2021.0
123168,33292097,2346388,1185,20.5,8.0,,12.3,27.8,21.4,,2022.0
123169,33292096,2346388,1184,0.0,8.0,,0.0,0.0,0.0,,2022.0
123170,33292095,2346388,1183,0.0,8.0,,0.0,0.0,0.0,,2022.0
123171,28912775,2346388,2048,14.455425,,49.0,,,,,
123172,28912483,2346388,1093,16.11,8.0,1.0,7.6,34.2,12.7,,2022.0
123173,28912480,2346388,1090,6.311,8.0,1.0,5.05,7.93,6.22,,2022.0
123174,28912489,2346388,1101,0.08164,8.0,1.0,0.0609,0.107,0.0772,,2022.0
123175,28912488,2346388,1165,0.05638,8.0,1.0,0.045,0.07,0.0575,,2022.0
123176,28912484,2346388,1095,0.1728,8.0,1.0,0.0724,0.258,0.1755,,2022.0
123177,28912491,2346388,1167,0.2175,8.0,1.0,0.19,0.25,0.215,,2022.0
123178,28912482,2346388,1092,139.3,8.0,1.0,106.0,175.0,135.0,,2022.0
123179,28912493,2346388,1051,95.5,8.0,1.0,94.8,96.02,95.6,,2022.0
123180,28912490,2346388,1007,0.315,8.0,1.0,0.28,0.39,0.31,,2022.0
123181,28912492,2346388,1175,0.04013,8.0,1.0,0.034,0.049,0.04,,2022.0
123182,28912479,2346388,1089,0.03325,8.0,1.0,0.0,0.266,0.0,,2022.0
123183,28912494,2346388,1087,14.24,8.0,1.0,10.9,17.2,14.55,,2022.0
123184,28912481,2346388,1091,19.18,8.0,1.0,16.8,21.8,18.75,,2022.0
123185,28912487,2346388,1004,0.07375,8.0,1.0,0.0,0.17,0.095,,2022.0
123186,28912486,2346388,1098,0.03335,8.0,1.0,0.0,0.056,0.04385,,2022.0
123187,28912485,2346388,1002,0.1188,8.0,1.0,0.08,0.14,0.12,,2022.0
123188,28912772,2346388,1003,0.7425,,49.0,0.5,0.875,0.75,,
123189,28912773,2346388,1005,3.36875,,49.0,,,,,
123190,28912774,2346388,2047,17.10875,,49.0,,,,,
123191,33292100,2346389,1185,83.4,8.0,,51.2,122.5,80.1,,2022.0
123192,33292099,2346389,1184,0.0,8.0,,0.0,0.0,0.0,,2022.0
123193,33292098,2346389,1183,0.0,8.0,,0.0,0.0,0.0,,2022.0
123194,28912779,2346389,2048,17.45834025,,49.0,,,,,
123195,28912474,2346389,1007,0.6063,8.0,1.0,0.47,0.82,0.565,,2022.0
123196,28912464,2346389,1090,12.05,8.0,1.0,9.61,15.7,11.55,,2022.0
123197,28912469,2346389,1002,0.1563,8.0,1.0,0.12,0.19,0.155,,2022.0
123198,28912476,2346389,1175,0.06325,8.0,1.0,0.054,0.084,0.061,,2022.0
123199,28912472,2346389,1165,0.06288,8.0,1.0,0.046,0.077,0.062,,2022.0
123200,28912465,2346389,1091,23.41,8.0,1.0,16.8,37.1,22.0,,2022.0
123201,28912471,2346389,1004,0.07125,8.0,1.0,0.0,0.15,0.09,,2022.0
123202,28912477,2346389,1051,94.29,8.0,1.0,93.77,95.24,94.13,,2022.0
123203,28912466,2346389,1092,260.4,8.0,1.0,186.0,369.0,234.5,,2022.0
123204,28912463,2346389,1089,0.267,8.0,1.0,0.0,0.361,0.293,,2022.0
123205,28912468,2346389,1095,0.2516,8.0,1.0,0.144,0.693,0.173,,2022.0
123206,28912467,2346389,1093,23.0,8.0,1.0,12.7,50.2,17.35,,2022.0
123207,28912478,2346389,1087,27.56,8.0,1.0,20.3,37.8,26.65,,2022.0
123208,28912473,2346389,1101,0.2271,8.0,1.0,0.106,0.699,0.1365,,2022.0
123209,28912475,2346389,1167,0.3713,8.0,1.0,0.29,0.42,0.38,,2022.0
123210,28912470,2346389,1098,0.04865,8.0,1.0,0.0,0.119,0.0447,,2022.0
123211,28912776,2346389,1003,0.976875,,49.0,0.75,1.1875,0.96875,,
123212,28912777,2346389,1005,4.055575,,49.0,,,,,
123213,28912778,2346389,2047,20.77105,,49.0,,,,,
123214,33292106,2346390,1185,73.2,8.0,,55.8,94.8,71.5,,2022.0
123215,33292105,2346390,1184,0.0,8.0,,0.0,0.0,0.0,,2022.0
123216,33292104,2346390,1183,0.0,8.0,,0.0,0.0,0.0,,2022.0
123217,28912783,2346390,2048,14.68480875,,49.0,,,,,
123218,28912782,2346390,2047,17.5315,,49.0,,,,,
123219,28912460,2346390,1175,0.07413,8.0,1.0,0.066,0.087,0.0735,,2022.0
123220,28912457,2346390,1101,0.177,8.0,1.0,0.102,0.349,0.143,,2022.0
123221,28912453,2346390,1098,0.03773,8.0,1.0,0.0,0.0603,0.0417,,2022.0
123222,28912449,2346390,1092,321.4,8.0,1.0,268.0,383.0,323.3,,2022.0
123223,28912454,2346390,1162,9.343,8.0,1.0,4.33,16.3,8.97,,2022.0
123224,28912451,2346390,1095,0.3033,8.0,1.0,0.218,0.401,0.2885,,2022.0
123225,28912461,2346390,1051,95.05,8.0,1.0,94.37,95.88,94.93,,2022.0
123226,28912456,2346390,1165,0.06075,8.0,1.0,0.053,0.08,0.0575,,2022.0
123227,28912446,2346390,1089,0.4023,8.0,1.0,0.0,1.24,0.307,,2022.0
123228,28912458,2346390,1007,0.7,8.0,1.0,0.47,0.85,0.695,,2022.0
123229,28912447,2346390,1090,12.4,8.0,1.0,9.92,18.1,11.4,,2022.0
123230,28912462,2346390,1087,42.59,8.0,1.0,20.9,56.9,44.75,,2022.0
123231,28912448,2346390,1091,24.4,8.0,1.0,20.1,27.8,24.8,,2022.0
123232,28912459,2346390,1167,0.3288,8.0,1.0,0.23,0.43,0.335,,2022.0
123233,28912450,2346390,1093,24.89,8.0,1.0,15.2,44.0,21.85,,2022.0
123234,28912455,2346390,1004,0.1063,8.0,1.0,0.0,0.3,0.105,,2022.0
123235,28912452,2346390,1002,0.1413,8.0,1.0,0.12,0.15,0.145,,2022.0
123236,28912780,2346390,1003,0.883125,,49.0,0.75,0.9375,0.90625,,
123237,28912781,2346390,1005,3.260575,,49.0,,,,,
123238,33292103,2346391,1185,118.5,8.0,,90.6,133.8,120.3,,2022.0
123239,33292102,2346391,1184,0.0,8.0,,0.0,0.0,0.0,,2022.0
123240,33292101,2346391,1183,0.0,8.0,,0.0,0.0,0.0,,2022.0
123241,28912787,2346391,2048,18.4931365,,49.0,,,,,
123242,28912786,2346391,2047,22.0463,,49.0,,,,,
123243,28912437,2346391,1162,15.15,8.0,1.0,11.3,20.0,15.1,,2022.0
123244,28912439,2346391,1165,0.08225,8.0,1.0,0.067,0.103,0.0815,,2022.0
123245,28912440,2346391,1101,0.1559,8.0,1.0,0.108,0.24,0.142,,2022.0
123246,28912434,2346391,1095,0.3103,8.0,1.0,0.185,0.516,0.2355,,2022.0
123247,28912444,2346391,1051,94.01,8.0,1.0,93.4,94.54,94.09,,2022.0
123248,28912445,2346391,1087,39.84,8.0,1.0,29.7,52.3,41.95,,2022.0
123249,28912441,2346391,1007,0.6738,8.0,1.0,0.52,0.83,0.675,,2022.0
123250,28912429,2346391,1089,0.3195,8.0,1.0,0.261,0.354,0.3215,,2022.0
123251,28912430,2346391,1090,12.77,8.0,1.0,8.28,17.6,12.5,,2022.0
123252,28912438,2346391,1004,0.1563,8.0,1.0,0.0,0.26,0.15,,2022.0
123253,28912431,2346391,1091,26.55,8.0,1.0,19.7,33.0,25.95,,2022.0
123254,28912435,2346391,1002,0.175,8.0,1.0,0.13,0.24,0.18,,2022.0
123255,28912443,2346391,1175,0.07088,8.0,1.0,0.056,0.085,0.0695,,2022.0
123256,28912442,2346391,1167,0.375,8.0,1.0,0.29,0.42,0.39,,2022.0
123257,28912432,2346391,1092,277.1,8.0,1.0,164.0,372.0,279.0,,2022.0
123258,28912436,2346391,1098,0.03984,8.0,1.0,0.0,0.0628,0.0436,,2022.0
123259,28912433,2346391,1093,28.88,8.0,1.0,14.4,59.6,25.0,,2022.0
123260,28912784,2346391,1003,1.09375,,49.0,0.8125,1.5,1.125,,
123261,28912785,2346391,1005,4.06615,,49.0,,,,,
123262,33292085,2346392,1185,3.2,8.0,,2.5,3.7,3.2,,2022.0
123263,33292084,2346392,1184,0.0,8.0,,0.0,0.0,0.0,,2022.0
123264,33292083,2346392,1183,0.0,8.0,,0.0,0.0,0.0,,2022.0
123265,28912791,2346392,2048,642.99228,,49.0,,,,,
123266,28912790,2346392,2047,688.614,,49.0,,,,,
123267,28912789,2346392,1005,18.5921,,49.0,,,,,
123268,28912788,2346392,1003,15.7039,,49.0,15.317,16.059,15.7675,,
123269,28912622,2346392,1224,3.44,3.0,1.0,3.38,3.48,3.46,,2022.0
123270,28912624,2346392,1226,1.047,3.0,1.0,1.03,1.07,1.04,,2022.0
123271,28912623,2346392,1225,0.73,3.0,1.0,0.72,0.74,0.73,,2022.0
123272,28912638,2346392,1007,2.509,8.0,1.0,2.47,2.53,2.515,,2022.0
123273,28912641,2346392,1211,0.4667,3.0,1.0,0.46,0.47,0.47,,2022.0
123274,28912620,2346392,1223,1.383,3.0,1.0,1.37,1.4,1.38,,2022.0
123275,28912612,2346392,1090,205.9,8.0,1.0,200.0,214.0,206.0,,2022.0
123276,28912629,2346392,1101,10.25,8.0,1.0,9.79,10.6,10.3,,2022.0
123277,28912633,2346392,1175,0.2546,8.0,1.0,0.215,0.282,0.2505,,2022.0
123278,28912614,2346392,1091,540.0,8.0,1.0,520.0,553.0,544.5,,2022.0
123279,28912626,2346392,1227,0.9833,3.0,1.0,0.97,0.99,0.99,,2022.0
123280,28912630,2346392,1102,3.284,8.0,1.0,0.0,5.06,3.44,,2022.0
123281,28912636,2346392,1002,2.963,8.0,1.0,2.89,3.03,2.975,,2022.0
123282,28912634,2346392,1176,12.9,8.0,1.0,10.1,16.5,12.65,,2022.0
123283,28912640,2346392,1210,0.1467,3.0,1.0,0.14,0.15,0.15,,2022.0
123284,28912619,2346392,1222,0.7467,3.0,1.0,0.74,0.75,0.75,,2022.0
123285,28912609,2346392,1217,0.5933,3.0,1.0,0.57,0.61,0.6,,2022.0
123286,28912616,2346392,1092,654.8,8.0,1.0,640.0,671.0,656.0,,2022.0
123287,28912618,2346392,1093,0.0,8.0,1.0,0.0,0.0,0.0,,2022.0
123288,28912642,2346392,1212,0.5667,3.0,1.0,0.56,0.58,0.56,,2022.0
123289,28912628,2346392,1165,0.6253,8.0,1.0,0.546,0.694,0.616,,2022.0
123290,28912611,2346392,1218,0.5867,3.0,1.0,0.58,0.6,0.58,,2022.0
123291,28912644,2346392,1214,0.5867,3.0,1.0,0.58,0.6,0.58,,2022.0
123292,28912615,2346392,1220,2.663,3.0,1.0,2.63,2.71,2.65,,2022.0
123293,28912635,2346392,1051,1.925,8.0,1.0,1.61,2.47,1.81,,2022.0
123294,28912637,2346392,1004,61.27,9.0,1.0,60.41,63.88,61.04,,2022.0
123295,28912613,2346392,1219,0.7367,3.0,1.0,0.73,0.75,0.73,,2022.0
123296,28912625,2346392,1098,1.119,8.0,1.0,1.07,1.16,1.12,,2022.0
123297,28912632,2346392,1232,0.47,3.0,1.0,0.44,0.5,0.47,,2022.0
123298,28912646,2346392,1087,8.736,8.0,1.0,8.46,9.07,8.745,,2022.0
123299,28912645,2346392,1215,0.33,3.0,1.0,0.32,0.34,0.33,,2022.0
123300,28912610,2346392,1089,5.36,8.0,1.0,5.08,5.54,5.425,,2022.0
123301,28912639,2346392,1079,3.941,8.0,1.0,3.32,4.58,3.885,,2022.0
123302,28912617,2346392,1221,0.37,3.0,1.0,0.37,0.37,0.37,,2022.0
123303,28912621,2346392,1095,5.713,8.0,1.0,5.37,5.89,5.78,,2022.0
123304,28912627,2346392,1228,0.0,3.0,1.0,0.0,0.0,0.0,,2022.0
123305,28912643,2346392,1213,1.097,3.0,1.0,1.09,1.11,1.09,,2022.0
123306,28912631,2346392,1167,4.466,8.0,1.0,3.96,5.13,4.465,,2022.0
123307,33292082,2346393,1185,0.0,8.0,,0.0,0.0,0.0,,2022.0
123308,33292081,2346393,1184,0.0,8.0,,0.0,0.0,0.0,,2022.0
123309,33292080,2346393,1183,0.0,8.0,,0.0,0.0,0.0,,2022.0
123310,33291427,2346393,1258,3.785,8.0,,3.38,4.23,3.775,,2022.0
123311,33291426,2346393,1292,31.314,8.0,,27.42,35.17,31.68,,2022.0
123312,33291425,2346393,1293,11.18,8.0,,9.32,13.43,11.3,,2022.0
123313,28912795,2346393,2048,583.597022,,49.0,,,,,
123314,28912794,2346393,2047,625.75,,49.0,,,,,
123315,28912793,2346393,1005,20.03462,,49.0,,,,,
123316,28912792,2346393,1003,21.45038,,49.0,19.4768,25.641,21.0308,,
123317,28912580,2346393,1093,0.0,8.0,1.0,0.0,0.0,0.0,,2022.0
123318,28912579,2346393,1221,0.548,5.0,1.0,0.51,0.58,0.57,,2022.0
123319,28912576,2346393,1091,502.9,8.0,1.0,469.0,520.0,515.3,,2022.0
123320,28912582,2346393,1223,2.402,5.0,1.0,2.06,2.62,2.53,,2022.0
123321,28912577,2346393,1220,2.464,5.0,1.0,2.17,2.68,2.56,,2022.0
123322,28912583,2346393,1095,2.865,8.0,1.0,2.32,3.35,2.965,,2022.0
123323,28912574,2346393,1090,257.6,8.0,1.0,238.5,271.0,258.0,,2022.0
123324,28912575,2346393,1219,0.916,5.0,1.0,0.79,1.0,0.92,,2022.0
123325,28912578,2346393,1092,732.8,8.0,1.0,680.0,798.0,720.5,,2022.0
123326,28912573,2346393,1218,0.63,5.0,1.0,0.56,0.66,0.64,,2022.0
123327,28912572,2346393,1089,3.741,8.0,1.0,2.76,4.59,3.79,,2022.0
123328,28912571,2346393,1217,1.198,5.0,1.0,1.07,1.27,1.24,,2022.0
123329,28912581,2346393,1222,0.98,5.0,1.0,0.88,1.03,1.02,,2022.0
123330,28912584,2346393,1224,4.248,5.0,1.0,3.96,4.62,4.23,,2022.0
123331,28912603,2346393,1211,0.608,5.0,1.0,0.56,0.64,0.63,,2022.0
123332,28912606,2346393,1214,0.618,5.0,1.0,0.6,0.63,0.63,,2022.0
123333,28912595,2346393,1175,0.1008,8.0,1.0,0.073,0.127,0.103,,2022.0
123334,28912604,2346393,1212,0.774,5.0,1.0,0.7,0.83,0.77,,2022.0
123335,28912594,2346393,1232,0.5,5.0,1.0,0.47,0.52,0.51,,2022.0
123336,28912587,2346393,1098,0.9104,8.0,1.0,0.692,1.01,0.955,,2022.0
123337,28912591,2346393,1101,2.149,8.0,1.0,1.72,2.32,2.215,,2022.0
123338,28912600,2346393,1007,3.164,8.0,1.0,3.07,3.27,3.165,,2022.0
123339,28912601,2346393,1079,10.78,8.0,1.0,10.0,11.6,10.65,,2022.0
123340,28912589,2346393,1228,0.0,5.0,1.0,0.0,0.0,0.0,,2022.0
123341,28912598,2346393,1002,4.141,8.0,1.0,3.76,4.95,4.06,,2022.0
123342,28912602,2346393,1210,0.208,5.0,1.0,0.18,0.23,0.21,,2022.0
123343,28912605,2346393,1213,1.488,5.0,1.0,1.33,1.57,1.53,,2022.0
123344,28912608,2346393,1087,253.6,8.0,1.0,225.0,276.0,248.0,,2022.0
123345,28912592,2346393,1102,45.28,8.0,1.0,31.8,61.1,43.9,,2022.0
123346,28912586,2346393,1226,1.314,5.0,1.0,1.19,1.38,1.34,,2022.0
123347,28912585,2346393,1225,1.434,5.0,1.0,1.32,1.5,1.48,,2022.0
123348,28912597,2346393,1051,4.261,8.0,1.0,3.62,5.15,4.275,,2022.0
123349,28912588,2346393,1227,0.99,5.0,1.0,0.89,1.05,1.02,,2022.0
123350,28912596,2346393,1176,57.01,8.0,1.0,47.3,63.3,57.85,,2022.0
123351,28912593,2346393,1167,3.77,8.0,1.0,2.51,4.65,3.745,,2022.0
123352,28912590,2346393,1165,0.1605,8.0,1.0,0.137,0.207,0.156,,2022.0
123353,28912599,2346393,1004,51.09,8.0,1.0,46.45,54.11,51.63,,2022.0
123354,28912607,2346393,1215,0.154,5.0,1.0,0.15,0.16,0.15,,2022.0
123355,33292079,2346394,1185,1.7,8.0,,1.4,2.0,1.8,,2022.0
123356,33292078,2346394,1184,0.0,8.0,,0.0,0.0,0.0,,2022.0
123357,33292077,2346394,1183,0.0,8.0,,0.0,0.0,0.0,,2022.0
123358,33291424,2346394,1258,6.054,8.0,,5.81,6.47,6.02,,2022.0
